,usage_end_time,cost,usage_amount,usage_unit,service_type
233834,2024-03-01 18:00:00,0.0,1845.0,bytes,Cloud Storage
234338,2024-03-02 0:00:00,0.0,325966.0,bytes,Cloud Storage
234364,2024-03-02 0:00:00,0.00047,47.0,requests,Cloud Storage
234365,2024-03-02 0:00:00,7e-06,18.0,requests,Cloud Storage
234370,2024-03-02 0:00:00,0.0,19695.0,bytes,Cloud Storage
235186,2024-03-02 8:00:00,0.000116,12858764164096.0,byte-seconds,Cloud Storage
237637,2024-03-03 8:00:00,0.000116,12864275105792.0,byte-seconds,Cloud Storage
239681,2024-03-04 6:00:00,0.0,91833.0,bytes,Cloud Storage
239682,2024-03-04 6:00:00,0.00011,11.0,requests,Cloud Storage
239683,2024-03-04 6:00:00,2e-06,5.0,requests,Cloud Storage
239685,2024-03-04 6:00:00,0.0,5377.0,bytes,Cloud Storage
240002,2024-03-04 8:00:00,0.000116,12863833947136.0,byte-seconds,Cloud Storage
240324,2024-03-04 12:00:00,0.0,144524175.0,bytes,Cloud Storage
240325,2024-03-04 12:00:00,0.0,389216.0,bytes,Cloud Storage
240326,2024-03-04 12:00:00,0.00108,108.0,requests,Cloud Storage
240327,2024-03-04 12:00:00,2.4e-05,63.0,requests,Cloud Storage
240330,2024-03-04 12:00:00,0.004029,216358823.0,bytes,Cloud Storage
240334,2024-03-04 12:00:00,0.0,216337187.0,bytes,Cloud Storage
242497,2024-03-05 8:00:00,0.000112,12481526144000.0,byte-seconds,Cloud Storage
242811,2024-03-05 12:00:00,0.0,115901508.0,bytes,Cloud Storage
242812,2024-03-05 12:00:00,0.0,71558203.0,bytes,Cloud Storage
242813,2024-03-05 12:00:00,0.00095,95.0,requests,Cloud Storage
242814,2024-03-05 12:00:00,6.8e-05,170.0,requests,Cloud Storage
242817,2024-03-05 12:00:00,0.002438,130921253.0,bytes,Cloud Storage
242818,2024-03-05 12:00:00,0.0,88133754.0,bytes,Cloud Storage
243429,2024-03-05 18:00:00,0.0,1663765.0,bytes,Cloud Storage
243432,2024-03-05 18:00:00,0.0,86274006.0,bytes,Cloud Storage
243454,2024-03-05 18:00:00,0.00032,32.0,requests,Cloud Storage
243455,2024-03-05 18:00:00,5.8e-05,145.0,requests,Cloud Storage
243460,2024-03-05 18:00:00,0.000803,43141201.0,bytes,Cloud Storage
243496,2024-03-05 18:00:00,0.0,42760.0,bytes,Cloud Storage
244576,2024-03-06 6:00:00,0.0,557509527.0,bytes,Cloud Storage
244577,2024-03-06 6:00:00,0.0,149172154.0,bytes,Cloud Storage
244578,2024-03-06 6:00:00,0.00045,45.0,requests,Cloud Storage
244579,2024-03-06 6:00:00,8.8e-05,221.0,requests,Cloud Storage
244582,2024-03-06 6:00:00,0.007724,414710281.0,bytes,Cloud Storage
244583,2024-03-06 6:00:00,0.0,328270142.0,bytes,Cloud Storage
244843,2024-03-06 8:00:00,4.7e-05,5206346596352.0,byte-seconds,Cloud Storage
245180,2024-03-06 12:00:00,0.0,804127304.0,bytes,Cloud Storage
245181,2024-03-06 12:00:00,0.00024,24.0,requests,Cloud Storage
245182,2024-03-06 12:00:00,0.000105,263.0,requests,Cloud Storage
245185,2024-03-06 12:00:00,0.008512,456989577.0,bytes,Cloud Storage
245207,2024-03-06 12:00:00,0.0,456989577.0,bytes,Cloud Storage
245819,2024-03-06 18:00:00,0.0,636447.0,bytes,Cloud Storage
245822,2024-03-06 18:00:00,0.0,149333753.0,bytes,Cloud Storage
245846,2024-03-06 18:00:00,0.00032,32.0,requests,Cloud Storage
245847,2024-03-06 18:00:00,3.8e-05,95.0,requests,Cloud Storage
245855,2024-03-06 18:00:00,0.001611,86538666.0,bytes,Cloud Storage
246887,2024-03-07 6:00:00,0.0,29175610.0,bytes,Cloud Storage
246889,2024-03-07 6:00:00,0.0,86376303.0,bytes,Cloud Storage
246912,2024-03-07 6:00:00,0.00017,17.0,requests,Cloud Storage
246913,2024-03-07 6:00:00,2.8e-05,70.0,requests,Cloud Storage
246918,2024-03-07 6:00:00,0.000805,43269339.0,bytes,Cloud Storage
246963,2024-03-07 6:00:00,0.0,87.0,bytes,Cloud Storage
247166,2024-03-07 8:00:00,8.8e-05,9830330771456.0,byte-seconds,Cloud Storage
247512,2024-03-07 12:00:00,0.0,3930164.0,bytes,Cloud Storage
247514,2024-03-07 12:00:00,0.0,202254391.0,bytes,Cloud Storage
247523,2024-03-07 12:00:00,0.00237,237.0,requests,Cloud Storage
247524,2024-03-07 12:00:00,0.000315,788.0,requests,Cloud Storage
247527,2024-03-07 12:00:00,0.001652,88742581.0,bytes,Cloud Storage
247529,2024-03-07 12:00:00,0.0,1976491.0,bytes,Cloud Storage
248075,2024-03-07 18:00:00,0.0,381064.0,bytes,Cloud Storage
248091,2024-03-07 18:00:00,0.00016,16.0,requests,Cloud Storage
248092,2024-03-07 18:00:00,2.4e-05,60.0,requests,Cloud Storage
248095,2024-03-07 18:00:00,3e-06,168212.0,bytes,Cloud Storage
248132,2024-03-07 18:00:00,0.0,168212.0,bytes,Cloud Storage
249293,2024-03-08 6:00:00,0.0,86376292.0,bytes,Cloud Storage
249316,2024-03-08 6:00:00,0.00014,14.0,requests,Cloud Storage
249317,2024-03-08 6:00:00,1.2e-05,31.0,requests,Cloud Storage
249322,2024-03-08 6:00:00,0.000805,43269251.0,bytes,Cloud Storage
249603,2024-03-08 8:00:00,9.8e-05,10855279888384.0,byte-seconds,Cloud Storage
249918,2024-03-08 12:00:00,0.0,413973.0,bytes,Cloud Storage
249919,2024-03-08 12:00:00,0.0,29079153.0,bytes,Cloud Storage
249920,2024-03-08 12:00:00,0.0002,20.0,requests,Cloud Storage
249921,2024-03-08 12:00:00,3.7e-05,96.0,requests,Cloud Storage
249924,2024-03-08 12:00:00,4e-06,236872.0,bytes,Cloud Storage
249925,2024-03-08 12:00:00,0.0,126159.0,bytes,Cloud Storage
252104,2024-03-09 8:00:00,0.00012,13328154099712.0,byte-seconds,Cloud Storage
254427,2024-03-10 8:00:00,0.00012,13328445541376.0,byte-seconds,Cloud Storage
256558,2024-03-11 5:00:00,0.0,74840467.0,bytes,Cloud Storage
256588,2024-03-11 5:00:00,5e-05,5.0,requests,Cloud Storage
256589,2024-03-11 5:00:00,9e-06,24.0,requests,Cloud Storage
256599,2024-03-11 5:00:00,0.000836,44893798.0,bytes,Cloud Storage
256640,2024-03-11 5:00:00,0.0,44893798.0,bytes,Cloud Storage
256848,2024-03-11 7:00:00,9.5e-05,10517292778496.0,byte-seconds,Cloud Storage
256854,2024-03-11 8:00:00,-9.6e-05,-10517292778496.0,byte-seconds,Cloud Storage
256943,2024-03-11 8:00:00,9.5e-05,10517292778496.0,byte-seconds,Cloud Storage
257138,2024-03-11 11:00:00,0.0,45495778.0,bytes,Cloud Storage
257140,2024-03-11 11:00:00,3.1e-05,79.0,requests,Cloud Storage
257141,2024-03-11 11:00:00,0.00018,18.0,requests,Cloud Storage
257142,2024-03-11 11:00:00,0.000279,15032310.0,bytes,Cloud Storage
257144,2024-03-11 11:00:00,0.0,-45495778.0,bytes,Cloud Storage
257145,2024-03-11 11:00:00,-0.00018,-18.0,requests,Cloud Storage
257146,2024-03-11 11:00:00,-3.3e-05,-79.0,requests,Cloud Storage
257149,2024-03-11 11:00:00,-0.000281,-15032310.0,bytes,Cloud Storage
257153,2024-03-11 11:00:00,0.0,45495778.0,bytes,Cloud Storage
257154,2024-03-11 11:00:00,0.00018,18.0,requests,Cloud Storage
257155,2024-03-11 11:00:00,3.1e-05,79.0,requests,Cloud Storage
257162,2024-03-11 11:00:00,0.000279,15032310.0,bytes,Cloud Storage
257165,2024-03-11 11:00:00,0.0,15032310.0,bytes,Cloud Storage
257815,2024-03-11 17:00:00,0.0,1137065.0,bytes,Cloud Storage
257817,2024-03-11 17:00:00,5.6e-05,141.0,requests,Cloud Storage
257818,2024-03-11 17:00:00,0.00036,36.0,requests,Cloud Storage
257819,2024-03-11 17:00:00,7e-06,378780.0,bytes,Cloud Storage
257820,2024-03-11 17:00:00,0.0,-1137065.0,bytes,Cloud Storage
257821,2024-03-11 17:00:00,-0.00036,-36.0,requests,Cloud Storage
257822,2024-03-11 17:00:00,-5.7e-05,-141.0,requests,Cloud Storage
257823,2024-03-11 17:00:00,-8e-06,-378780.0,bytes,Cloud Storage
257838,2024-03-11 17:00:00,0.0,1137065.0,bytes,Cloud Storage
257855,2024-03-11 17:00:00,0.00036,36.0,requests,Cloud Storage
257856,2024-03-11 17:00:00,5.6e-05,141.0,requests,Cloud Storage
257866,2024-03-11 17:00:00,7e-06,378780.0,bytes,Cloud Storage
257897,2024-03-11 17:00:00,0.0,378780.0,bytes,Cloud Storage
259215,2024-03-12 7:00:00,0.000128,14200681724928.0,byte-seconds,Cloud Storage
259745,2024-03-12 11:00:00,0.0,1424845.0,bytes,Cloud Storage
259746,2024-03-12 11:00:00,0.00271,271.0,requests,Cloud Storage
259747,2024-03-12 11:00:00,3.1e-05,78.0,requests,Cloud Storage
259749,2024-03-12 11:00:00,0.009334,501120085.0,bytes,Cloud Storage
259750,2024-03-12 11:00:00,2.4e-05,2735838804992.0,byte-seconds,Cloud Storage
259751,2024-03-12 11:00:00,0.0,501120085.0,bytes,Cloud Storage
260283,2024-03-12 17:00:00,0.0,974.0,bytes,Cloud Storage
260286,2024-03-12 17:00:00,5e-05,5.0,requests,Cloud Storage
260287,2024-03-12 17:00:00,0.0,1.0,requests,Cloud Storage
261702,2024-03-13 7:00:00,0.0,24619457536.0,byte-seconds,Cloud Storage
261703,2024-03-13 7:00:00,0.000235,26056676800512.0,byte-seconds,Cloud Storage
262075,2024-03-13 11:00:00,0.0,75835930.0,bytes,Cloud Storage
262077,2024-03-13 11:00:00,0.000108,272.0,requests,Cloud Storage
262078,2024-03-13 11:00:00,3.9e-05,98.0,requests,Cloud Storage
262082,2024-03-13 11:00:00,0.00021,21.0,requests,Cloud Storage
262083,2024-03-13 11:00:00,0.00019,19.0,requests,Cloud Storage
262084,2024-03-13 11:00:00,0.00197,105773353.0,bytes,Cloud Storage
262085,2024-03-13 11:00:00,1e-06,105052.0,bytes,Cloud Storage
262086,2024-03-13 11:00:00,0.0,120461260.0,bytes,Cloud Storage
262087,2024-03-13 11:00:00,0.0,5499.0,bytes,Cloud Storage
262641,2024-03-13 17:00:00,0.0,307365.0,bytes,Cloud Storage
262669,2024-03-13 17:00:00,1.1e-05,28.0,requests,Cloud Storage
262675,2024-03-13 17:00:00,4e-05,4.0,requests,Cloud Storage
262678,2024-03-13 17:00:00,0.0,42083.0,bytes,Cloud Storage
264330,2024-03-14 7:00:00,0.00026,28721477957632.0,byte-seconds,Cloud Storage
264681,2024-03-14 11:00:00,0.0,51419.0,bytes,Cloud Storage
264682,2024-03-14 11:00:00,0.0,120458241.0,bytes,Cloud Storage
264683,2024-03-14 11:00:00,0.00028,28.0,requests,Cloud Storage
264684,2024-03-14 11:00:00,2.9e-05,74.0,requests,Cloud Storage
264689,2024-03-14 11:00:00,0.000842,45255501.0,bytes,Cloud Storage
265306,2024-03-14 17:00:00,0.0,1886.0,bytes,Cloud Storage
265329,2024-03-14 17:00:00,0.0,1.0,requests,Cloud Storage
266822,2024-03-15 7:00:00,0.000242,26780312749056.0,byte-seconds,Cloud Storage
267117,2024-03-15 11:00:00,0.0,1536889.0,bytes,Cloud Storage
267118,2024-03-15 11:00:00,0.0,8726.0,bytes,Cloud Storage
267119,2024-03-15 11:00:00,0.00036,36.0,requests,Cloud Storage
267120,2024-03-15 11:00:00,5.6e-05,140.0,requests,Cloud Storage
267124,2024-03-15 11:00:00,3e-06,210415.0,bytes,Cloud Storage
269270,2024-03-16 7:00:00,0.000243,26952801083392.0,byte-seconds,Cloud Storage
271676,2024-03-17 7:00:00,0.000242,26826193266688.0,byte-seconds,Cloud Storage
273909,2024-03-18 5:00:00,0.0,32.0,bytes,Cloud Storage
273961,2024-03-18 5:00:00,1e-05,1.0,requests,Cloud Storage
274097,2024-03-18 7:00:00,0.000242,26826193266688.0,byte-seconds,Cloud Storage
274475,2024-03-18 11:00:00,0.0,563109.0,bytes,Cloud Storage
274476,2024-03-18 11:00:00,0.0,90118.0,bytes,Cloud Storage
274477,2024-03-18 11:00:00,0.00015,15.0,requests,Cloud Storage
274478,2024-03-18 11:00:00,2e-05,50.0,requests,Cloud Storage
274481,2024-03-18 11:00:00,0.0,42115.0,bytes,Cloud Storage
275152,2024-03-18 17:00:00,0.0,1958875616.0,bytes,Cloud Storage
275163,2024-03-18 17:00:00,4e-05,4.0,requests,Cloud Storage
275164,2024-03-18 17:00:00,0.000168,421.0,requests,Cloud Storage
275780,2024-03-18 23:00:00,0.0,57058172.0,bytes,Cloud Storage
275812,2024-03-18 23:00:00,4e-06,11.0,requests,Cloud Storage
276722,2024-03-19 7:00:00,0.000242,26825832876032.0,byte-seconds,Cloud Storage
276973,2024-03-19 11:00:00,0.0,930533606.0,bytes,Cloud Storage
276975,2024-03-19 11:00:00,0.0,5515.0,bytes,Cloud Storage
276976,2024-03-19 11:00:00,0.00013,13.0,requests,Cloud Storage
276977,2024-03-19 11:00:00,8.6e-05,216.0,requests,Cloud Storage
276978,2024-03-19 11:00:00,0.0,42085.0,bytes,Cloud Storage
279153,2024-03-20 7:00:00,0.000242,26825858642944.0,byte-seconds,Cloud Storage
279460,2024-03-20 11:00:00,0.0,272902910.0,bytes,Cloud Storage
279461,2024-03-20 11:00:00,1.8e-05,47.0,requests,Cloud Storage
280136,2024-03-20 17:00:00,0.0,1896729338.0,bytes,Cloud Storage
280148,2024-03-20 17:00:00,0.000132,331.0,requests,Cloud Storage
281701,2024-03-21 7:00:00,0.000242,26826203547648.0,byte-seconds,Cloud Storage
282004,2024-03-21 11:00:00,0.0,465763198.0,bytes,Cloud Storage
282018,2024-03-21 11:00:00,5.8e-05,147.0,requests,Cloud Storage
282022,2024-03-21 11:00:00,0.0002,20.0,requests,Cloud Storage
282023,2024-03-21 11:00:00,1e-05,545538.0,bytes,Cloud Storage
284083,2024-03-22 7:00:00,0.000242,26824619935744.0,byte-seconds,Cloud Storage
284497,2024-03-22 11:00:00,0.0,2002269.0,bytes,Cloud Storage
284499,2024-03-22 11:00:00,0.0,794985.0,bytes,Cloud Storage
284509,2024-03-22 11:00:00,0.00099,99.0,requests,Cloud Storage
284510,2024-03-22 11:00:00,9.5e-05,238.0,requests,Cloud Storage
284515,2024-03-22 11:00:00,2.3e-05,1280037.0,bytes,Cloud Storage
286537,2024-03-23 7:00:00,0.000242,26824936387584.0,byte-seconds,Cloud Storage
287430,2024-03-23 17:00:00,0.0,128.0,bytes,Cloud Storage
287431,2024-03-23 17:00:00,0.0,19330.0,bytes,Cloud Storage
287433,2024-03-23 17:00:00,0.00034,34.0,requests,Cloud Storage
287440,2024-03-23 17:00:00,0.0,32.0,bytes,Cloud Storage
288935,2024-03-24 7:00:00,0.000242,26826255809536.0,byte-seconds,Cloud Storage
290484,2024-03-24 23:00:00,0.0,551381.0,bytes,Cloud Storage
290550,2024-03-24 23:00:00,3.2e-05,82.0,requests,Cloud Storage
290558,2024-03-24 23:00:00,0.00088,88.0,requests,Cloud Storage
290566,2024-03-24 23:00:00,1e-05,544900.0,bytes,Cloud Storage
290585,2024-03-24 23:00:00,0.0,589996.0,bytes,Cloud Storage
291321,2024-03-25 7:00:00,0.000242,26821150614528.0,byte-seconds,Cloud Storage
291803,2024-03-25 11:00:00,0.0,35527776.0,bytes,Cloud Storage
291804,2024-03-25 11:00:00,0.0,10055246.0,bytes,Cloud Storage
291810,2024-03-25 11:00:00,4.2e-05,107.0,requests,Cloud Storage
291811,2024-03-25 11:00:00,2e-05,51.0,requests,Cloud Storage
291814,2024-03-25 11:00:00,0.00065,65.0,requests,Cloud Storage
291815,2024-03-25 11:00:00,0.00063,63.0,requests,Cloud Storage
291818,2024-03-25 11:00:00,1e-05,565744.0,bytes,Cloud Storage
291819,2024-03-25 11:00:00,4e-06,224456.0,bytes,Cloud Storage
291823,2024-03-25 11:00:00,0.0,914048.0,bytes,Cloud Storage
291824,2024-03-25 11:00:00,0.0,441950.0,bytes,Cloud Storage
292446,2024-03-25 17:00:00,0.0,30021094.0,bytes,Cloud Storage
292491,2024-03-25 17:00:00,6e-06,17.0,requests,Cloud Storage
292497,2024-03-25 17:00:00,1e-05,1.0,requests,Cloud Storage
292511,2024-03-25 17:00:00,0.0,1783.0,bytes,Cloud Storage
293081,2024-03-25 23:00:00,2e-06,6.0,requests,Cloud Storage
293090,2024-03-25 23:00:00,0.00011,11.0,requests,Cloud Storage
293096,2024-03-25 23:00:00,0.0,20971.0,bytes,Cloud Storage
293111,2024-03-25 23:00:00,0.0,31626.0,bytes,Cloud Storage
293646,2024-03-26 5:00:00,0.0,15010579.0,bytes,Cloud Storage
293680,2024-03-26 5:00:00,3e-06,8.0,requests,Cloud Storage
293686,2024-03-26 5:00:00,1e-05,1.0,requests,Cloud Storage
293797,2024-03-26 7:00:00,0.000242,26823613411328.0,byte-seconds,Cloud Storage
294244,2024-03-26 11:00:00,0.0,45245919.0,bytes,Cloud Storage
294245,2024-03-26 11:00:00,0.0,120465770.0,bytes,Cloud Storage
294246,2024-03-26 11:00:00,0.0004,40.0,requests,Cloud Storage
294247,2024-03-26 11:00:00,3.1e-05,78.0,requests,Cloud Storage
294250,2024-03-26 11:00:00,0.000843,45261461.0,bytes,Cloud Storage
295404,2024-03-26 23:00:00,0.0,31618.0,bytes,Cloud Storage
295428,2024-03-26 23:00:00,0.00011,11.0,requests,Cloud Storage
295429,2024-03-26 23:00:00,2e-06,6.0,requests,Cloud Storage
295439,2024-03-26 23:00:00,0.0,20971.0,bytes,Cloud Storage
296011,2024-03-27 5:00:00,0.0,120465769.0,bytes,Cloud Storage
296034,2024-03-27 5:00:00,0.00022,22.0,requests,Cloud Storage
296035,2024-03-27 5:00:00,2.9e-05,73.0,requests,Cloud Storage
296043,2024-03-27 5:00:00,0.0,32.0,bytes,Cloud Storage
296044,2024-03-27 5:00:00,0.000843,45261431.0,bytes,Cloud Storage
296293,2024-03-27 7:00:00,0.00022,24340591121408.0,byte-seconds,Cloud Storage
296610,2024-03-27 11:00:00,1.2e-05,1364490103808.0,byte-seconds,Cloud Storage
296611,2024-03-27 11:00:00,0.0,431332398.0,bytes,Cloud Storage
296613,2024-03-27 11:00:00,8.2e-05,208.0,requests,Cloud Storage
296617,2024-03-27 11:00:00,0.00208,208.0,requests,Cloud Storage
296618,2024-03-27 11:00:00,0.003065,164582048.0,bytes,Cloud Storage
296620,2024-03-27 11:00:00,0.0,547741.0,bytes,Cloud Storage
297231,2024-03-27 17:00:00,0.0,192239722.0,bytes,Cloud Storage
297241,2024-03-27 17:00:00,1.8e-05,47.0,requests,Cloud Storage
297247,2024-03-27 17:00:00,0.00042,42.0,requests,Cloud Storage
297250,2024-03-27 17:00:00,0.000311,16697965.0,bytes,Cloud Storage
297252,2024-03-27 17:00:00,0.0,107410.0,bytes,Cloud Storage
297898,2024-03-27 23:00:00,8e-06,22.0,requests,Cloud Storage
297906,2024-03-27 23:00:00,0.0002,20.0,requests,Cloud Storage
297912,2024-03-27 23:00:00,0.0,21003.0,bytes,Cloud Storage
297925,2024-03-27 23:00:00,0.0,293909.0,bytes,Cloud Storage
298531,2024-03-28 5:00:00,0.00027,27.0,requests,Cloud Storage
298535,2024-03-28 5:00:00,0.0,96.0,bytes,Cloud Storage
298550,2024-03-28 5:00:00,0.0,18256.0,bytes,Cloud Storage
298656,2024-03-28 7:00:00,0.000197,21764414635008.0,byte-seconds,Cloud Storage
299114,2024-03-28 11:00:00,0.0,310054868.0,bytes,Cloud Storage
299115,2024-03-28 11:00:00,0.0,1157174.0,bytes,Cloud Storage
299116,2024-03-28 11:00:00,0.00115,115.0,requests,Cloud Storage
299117,2024-03-28 11:00:00,4.4e-05,111.0,requests,Cloud Storage
